dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
APTOS2019,train,1dbdc32c17db,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1dbdc32c17db.png,2452,0.0093536376953125,2634,0.01004791259765625,204,0.0007781982421875,1,0.01085662841796875,0.338623046875,18,25,9.5367431640625e-05,603,0.002300262451171875,1,0.004291534423828125,0.99462890625,14,117,0.000446319580078125,1497,0.005710601806640625,1,0.01123809814453125,0.998046875,35,179,0.000682830810546875,330,0.00125885009765625,1,0.020294189453125,0.97119140625,4,162,0.00061798095703125,4
APTOS2019,train,1dd9adcbfff4,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1dd9adcbfff4.png,3098,0.01181793212890625,3565,0.013599395751953125,467,0.001781463623046875,1,0.01474761962890625,0.41015625,42,55,0.000209808349609375,915,0.003490447998046875,1,0.0062713623046875,0.99609375,10,239,0.000911712646484375,122,0.00046539306640625,1,0.00696563720703125,0.98388671875,8,30,0.00011444091796875,2061,0.007862091064453125,1,0.03094482421875,0.98388671875,11,408,0.001556396484375,4
APTOS2019,train,1df0431bfa73,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1df0431bfa73.png,269,0.001026153564453125,276,0.0010528564453125,37,0.000141143798828125,1,0.017364501953125,0.25732421875,7,18,6.866455078125e-05,34,0.00012969970703125,1,0.004352569580078125,0.7958984375,5,15,5.7220458984375e-05,24,9.1552734375e-05,1,0.006805419921875,0.96826171875,2,13,4.9591064453125e-05,181,0.000690460205078125,1,0.029083251953125,0.9521484375,7,126,0.00048065185546875,4
APTOS2019,train,1df0a4c23c95,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1df0a4c23c95.png,464,0.00177001953125,465,0.001773834228515625,16,6.103515625e-05,1,0.017333984375,0.222412109375,5,6,2.288818359375e-05,0,0.0,0,0.0038700103759765625,0.392333984375,0,0,0.0,0,0.0,0,0.006420135498046875,0.32666015625,0,0,0.0,449,0.001712799072265625,1,0.0288238525390625,0.974609375,4,385,0.001468658447265625,2
APTOS2019,train,1df1530b9b8d,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1df1530b9b8d.png,52,0.0001983642578125,68,0.0002593994140625,25,9.5367431640625e-05,1,0.01309967041015625,0.235595703125,8,9,3.4332275390625e-05,21,8.0108642578125e-05,1,0.0029582977294921875,0.79052734375,4,13,4.9591064453125e-05,2,7.62939453125e-06,1,0.005550384521484375,0.71630859375,1,2,7.62939453125e-06,20,7.62939453125e-05,1,0.021270751953125,0.9208984375,2,18,6.866455078125e-05,4
APTOS2019,train,1df3e03a8f5f,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1df3e03a8f5f.png,637,0.002429962158203125,780,0.0029754638671875,164,0.0006256103515625,1,0.012786865234375,0.44091796875,17,28,0.0001068115234375,546,0.00208282470703125,1,0.00458526611328125,0.99609375,9,252,0.0009613037109375,70,0.00026702880859375,1,0.005695343017578125,0.99560546875,4,49,0.000186920166015625,0,0.0,0,0.0195465087890625,0.68798828125,0,0,0.0,3
APTOS2019,train,1dfbede13143,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1dfbede13143.png,5868,0.0223846435546875,6329,0.024143218994140625,494,0.00188446044921875,1,0.014434814453125,0.381103515625,47,29,0.000110626220703125,2109,0.008045196533203125,1,0.0106048583984375,0.99755859375,30,423,0.001613616943359375,3726,0.01421356201171875,1,0.02069091796875,0.9990234375,44,793,0.003025054931640625,0,0.0,0,0.0218658447265625,0.56787109375,0,0,0.0,3
APTOS2019,train,1dfe599d12a9,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1dfe599d12a9.png,707,0.002696990966796875,748,0.0028533935546875,47,0.000179290771484375,1,0.0174407958984375,0.273681640625,6,21,8.0108642578125e-05,238,0.00090789794921875,1,0.004856109619140625,0.9912109375,2,235,0.000896453857421875,56,0.000213623046875,1,0.006740570068359375,0.98193359375,1,56,0.000213623046875,407,0.001552581787109375,1,0.029327392578125,0.97265625,3,331,0.001262664794921875,4
APTOS2019,train,1e036f2e7095,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e036f2e7095.png,5,1.9073486328125e-05,5,1.9073486328125e-05,4,1.52587890625e-05,1,0.012603759765625,0.2027587890625,2,3,1.1444091796875e-05,0,0.0,0,0.0036373138427734375,0.362548828125,0,0,0.0,0,0.0,0,0.00482940673828125,0.4423828125,0,0,0.0,1,3.814697265625e-06,1,0.0204315185546875,0.77880859375,1,1,3.814697265625e-06,2
APTOS2019,train,1e143fa3de57,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e143fa3de57.png,5183,0.019771575927734375,5403,0.020610809326171875,266,0.00101470947265625,1,0.0142974853515625,0.359130859375,36,30,0.00011444091796875,838,0.00319671630859375,1,0.0060577392578125,0.9970703125,25,164,0.0006256103515625,4297,0.016391754150390625,1,0.0235137939453125,0.99853515625,80,434,0.00165557861328125,2,7.62939453125e-06,1,0.0241851806640625,0.83837890625,2,1,3.814697265625e-06,4
APTOS2019,train,1e1fb019710d,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e1fb019710d.png,6955,0.026531219482421875,7166,0.02733612060546875,243,0.000926971435546875,1,0.012969970703125,0.412353515625,28,28,0.0001068115234375,574,0.00218963623046875,1,0.00481414794921875,0.99560546875,14,158,0.00060272216796875,6096,0.02325439453125,1,0.031494140625,0.99853515625,125,691,0.002635955810546875,253,0.000965118408203125,1,0.0242767333984375,0.96484375,8,113,0.000431060791015625,4
APTOS2019,train,1e4650743fa2,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e4650743fa2.png,387,0.001476287841796875,419,0.001598358154296875,47,0.000179290771484375,1,0.013641357421875,0.35107421875,8,18,6.866455078125e-05,49,0.000186920166015625,1,0.0030612945556640625,0.9619140625,4,20,7.62939453125e-05,310,0.00118255615234375,1,0.0067138671875,0.998046875,7,118,0.00045013427734375,13,4.9591064453125e-05,1,0.0212249755859375,0.89306640625,1,13,4.9591064453125e-05,4
APTOS2019,train,1e4b3b823b95,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e4b3b823b95.png,3977,0.015171051025390625,4267,0.016277313232421875,287,0.001094818115234375,1,0.01412200927734375,0.401611328125,44,20,7.62939453125e-05,1976,0.007537841796875,1,0.010223388671875,0.994140625,35,409,0.001560211181640625,1123,0.004283905029296875,1,0.01082611083984375,0.998046875,36,270,0.00102996826171875,881,0.003360748291015625,1,0.0264434814453125,0.97802734375,4,486,0.00185394287109375,4
APTOS2019,train,1e742358e0b9,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e742358e0b9.png,75,0.000286102294921875,79,0.000301361083984375,17,6.4849853515625e-05,1,0.01212310791015625,0.202392578125,5,7,2.6702880859375e-05,5,1.9073486328125e-05,1,0.002719879150390625,0.67041015625,2,4,1.52587890625e-05,7,2.6702880859375e-05,1,0.00504302978515625,0.830078125,2,6,2.288818359375e-05,50,0.00019073486328125,1,0.021697998046875,0.92822265625,3,35,0.000133514404296875,4
APTOS2019,train,1e7ccd4a1c87,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e7ccd4a1c87.png,429,0.001636505126953125,557,0.002124786376953125,130,0.00049591064453125,1,0.01352691650390625,0.34716796875,10,73,0.000278472900390625,242,0.00092315673828125,1,0.004428863525390625,0.990234375,2,169,0.000644683837890625,80,0.00030517578125,1,0.00598907470703125,0.96337890625,2,75,0.000286102294921875,105,0.000400543212890625,1,0.02349853515625,0.94482421875,7,47,0.000179290771484375,4
APTOS2019,train,1e8a1fdee5b9,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e8a1fdee5b9.png,180,0.0006866455078125,233,0.000888824462890625,57,0.000217437744140625,1,0.01294708251953125,0.399658203125,3,29,0.000110626220703125,85,0.000324249267578125,1,0.0030193328857421875,0.99365234375,2,50,0.00019073486328125,91,0.000347137451171875,1,0.00576019287109375,0.994140625,2,80,0.00030517578125,0,0.0,0,0.020477294921875,0.72607421875,0,0,0.0,3
APTOS2019,train,1e8c31e29dd3,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e8c31e29dd3.png,572,0.0021820068359375,630,0.00240325927734375,82,0.00031280517578125,1,0.01338958740234375,0.272705078125,14,41,0.000156402587890625,489,0.001865386962890625,1,0.0047760009765625,0.99267578125,5,436,0.0016632080078125,6,2.288818359375e-05,1,0.005580902099609375,0.86474609375,1,6,2.288818359375e-05,53,0.000202178955078125,1,0.0225067138671875,0.92529296875,8,36,0.0001373291015625,4
APTOS2019,train,1e9224ccca95,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1e9224ccca95.png,4940,0.0188446044921875,5844,0.0222930908203125,796,0.0030364990234375,1,0.0157928466796875,0.402099609375,73,78,0.00029754638671875,1573,0.006000518798828125,1,0.00850677490234375,0.99658203125,28,271,0.001033782958984375,419,0.001598358154296875,1,0.00847625732421875,0.9970703125,18,87,0.000331878662109375,3056,0.01165771484375,1,0.03570556640625,0.98388671875,12,597,0.002277374267578125,4
APTOS2019,train,1ec95179cdfe,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1ec95179cdfe.png,701,0.002674102783203125,727,0.002773284912109375,30,0.00011444091796875,1,0.01340484619140625,0.255615234375,4,16,6.103515625e-05,47,0.000179290771484375,1,0.0030345916748046875,0.92041015625,2,29,0.000110626220703125,354,0.00135040283203125,1,0.007175445556640625,0.99658203125,12,90,0.00034332275390625,296,0.001129150390625,1,0.021728515625,0.97607421875,1,296,0.001129150390625,4
APTOS2019,train,1ee1eb7943db,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1ee1eb7943db.png,3566,0.01360321044921875,4297,0.016391754150390625,589,0.002246856689453125,1,0.0151214599609375,0.439453125,55,57,0.000217437744140625,1955,0.007457733154296875,1,0.010009765625,0.9970703125,28,340,0.0012969970703125,626,0.00238800048828125,1,0.00881195068359375,0.9970703125,24,93,0.000354766845703125,1127,0.004299163818359375,1,0.029449462890625,0.9833984375,20,349,0.001331329345703125,4
APTOS2019,train,1ee355480567,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1ee355480567.png,1168,0.00445556640625,1325,0.005054473876953125,189,0.000720977783203125,1,0.017730712890625,0.292724609375,17,77,0.000293731689453125,568,0.002166748046875,1,0.00646209716796875,0.96240234375,13,228,0.0008697509765625,0,0.0,0,0.006740570068359375,0.460205078125,0,0,0.0,568,0.002166748046875,1,0.0290985107421875,0.9853515625,1,568,0.002166748046875,3
APTOS2019,train,1eee55494271,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1eee55494271.png,230,0.00087738037109375,247,0.000942230224609375,68,0.0002593994140625,1,0.017578125,0.361328125,14,18,6.866455078125e-05,177,0.000675201416015625,1,0.00525665283203125,0.83203125,15,83,0.000316619873046875,0,0.0,0,0.0064239501953125,0.143798828125,0,0,0.0,2,7.62939453125e-06,1,0.0267486572265625,0.7783203125,1,2,7.62939453125e-06,3
APTOS2019,train,1efa5d443707,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1efa5d443707.png,3086,0.01177215576171875,3877,0.014789581298828125,765,0.002918243408203125,1,0.01554107666015625,0.473876953125,46,96,0.0003662109375,1784,0.006805419921875,1,0.0094146728515625,0.9970703125,29,385,0.001468658447265625,585,0.002231597900390625,1,0.00910186767578125,0.99560546875,33,147,0.000560760498046875,743,0.002834320068359375,1,0.0271453857421875,0.98291015625,9,391,0.001491546630859375,4
APTOS2019,train,1f07dae3cadb,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f07dae3cadb.png,464,0.00177001953125,519,0.001979827880859375,65,0.000247955322265625,1,0.0138092041015625,0.3671875,7,29,0.000110626220703125,95,0.000362396240234375,1,0.003276824951171875,0.984375,5,40,0.000152587890625,359,0.001369476318359375,1,0.007213592529296875,0.9970703125,14,66,0.00025177001953125,0,0.0,0,0.022064208984375,0.62060546875,0,0,0.0,3
APTOS2019,train,1f0e223b8055,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f0e223b8055.png,5860,0.0223541259765625,6130,0.02338409423828125,319,0.001216888427734375,1,0.0137786865234375,0.43115234375,30,38,0.00014495849609375,931,0.003551483154296875,1,0.00629425048828125,0.99609375,16,374,0.00142669677734375,4586,0.01749420166015625,1,0.025665283203125,0.9990234375,132,422,0.00160980224609375,294,0.00112152099609375,1,0.024810791015625,0.9853515625,4,217,0.000827789306640625,4
APTOS2019,train,1f15ca672675,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f15ca672675.png,623,0.002376556396484375,646,0.00246429443359375,34,0.00012969970703125,1,0.0176239013671875,0.23583984375,11,11,4.1961669921875e-05,19,7.2479248046875e-05,1,0.00409698486328125,0.83056640625,3,12,4.57763671875e-05,0,0.0,0,0.006511688232421875,0.333251953125,0,0,0.0,593,0.002262115478515625,1,0.0287322998046875,0.97705078125,1,593,0.002262115478515625,3
APTOS2019,train,1f31701dd61b,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f31701dd61b.png,97,0.000370025634765625,99,0.000377655029296875,21,8.0108642578125e-05,1,0.013824462890625,0.2021484375,4,15,5.7220458984375e-05,68,0.0002593994140625,1,0.0036106109619140625,0.6806640625,7,23,8.7738037109375e-05,0,0.0,0,0.0056610107421875,0.50732421875,0,0,0.0,10,3.814697265625e-05,1,0.023956298828125,0.8359375,2,8,3.0517578125e-05,3
APTOS2019,train,1f3f32efaf20,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f3f32efaf20.png,236,0.0009002685546875,296,0.001129150390625,76,0.0002899169921875,1,0.013214111328125,0.310302734375,8,20,7.62939453125e-05,101,0.000385284423828125,1,0.0032634735107421875,0.986328125,5,37,0.000141143798828125,94,0.00035858154296875,1,0.006103515625,0.99169921875,11,24,9.1552734375e-05,25,9.5367431640625e-05,1,0.0215301513671875,0.89990234375,5,10,3.814697265625e-05,4
APTOS2019,train,1f4bf8e28b41,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f4bf8e28b41.png,746,0.00284576416015625,832,0.003173828125,94,0.00035858154296875,1,0.013031005859375,0.28564453125,9,38,0.00014495849609375,428,0.0016326904296875,1,0.004199981689453125,0.9951171875,5,162,0.00061798095703125,125,0.000476837158203125,1,0.0059661865234375,0.99658203125,3,55,0.000209808349609375,185,0.000705718994140625,1,0.0218658447265625,0.9765625,4,148,0.0005645751953125,4
APTOS2019,train,1f4fb37e0854,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f4fb37e0854.png,1588,0.0060577392578125,1656,0.006317138671875,75,0.000286102294921875,1,0.01313018798828125,0.25634765625,9,44,0.0001678466796875,293,0.001117706298828125,1,0.0038509368896484375,0.98046875,7,187,0.000713348388671875,1288,0.004913330078125,1,0.0114288330078125,0.9970703125,49,158,0.00060272216796875,0,0.0,0,0.0214691162109375,0.71240234375,0,0,0.0,3
APTOS2019,train,1f543a86c4d4,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f543a86c4d4.png,2203,0.008403778076171875,2523,0.009624481201171875,276,0.0010528564453125,1,0.01483154296875,0.2900390625,39,43,0.000164031982421875,1086,0.00414276123046875,1,0.00691986083984375,0.994140625,10,351,0.001338958740234375,148,0.0005645751953125,1,0.00670623779296875,0.98095703125,8,85,0.000324249267578125,1013,0.003864288330078125,1,0.0268707275390625,0.98291015625,6,278,0.00106048583984375,4
APTOS2019,train,1f5496352859,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f5496352859.png,617,0.002353668212890625,738,0.00281524658203125,80,0.00030517578125,1,0.0174713134765625,0.322021484375,15,14,5.340576171875e-05,239,0.000911712646484375,1,0.005096435546875,0.97802734375,6,128,0.00048828125,288,0.0010986328125,1,0.00797271728515625,0.98974609375,20,37,0.000141143798828125,131,0.000499725341796875,1,0.027862548828125,0.92578125,10,50,0.00019073486328125,4
APTOS2019,train,1f63d44d9e3c,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f63d44d9e3c.png,2457,0.009372711181640625,2880,0.010986328125,437,0.001667022705078125,1,0.01444244384765625,0.42919921875,30,50,0.00019073486328125,2310,0.00881195068359375,1,0.0114288330078125,0.99755859375,16,526,0.00200653076171875,98,0.00037384033203125,1,0.0062408447265625,0.99609375,10,42,0.00016021728515625,35,0.000133514404296875,1,0.022552490234375,0.8759765625,2,29,0.000110626220703125,4
APTOS2019,train,1f9ccda4ddf2,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1f9ccda4ddf2.png,281,0.001071929931640625,287,0.001094818115234375,25,9.5367431640625e-05,1,0.0171661376953125,0.28125,6,9,3.4332275390625e-05,6,2.288818359375e-05,1,0.004192352294921875,0.72216796875,1,6,2.288818359375e-05,256,0.0009765625,1,0.00771331787109375,0.97900390625,10,90,0.00034332275390625,0,0.0,0,0.0264434814453125,0.58740234375,0,0,0.0,3
APTOS2019,train,1faf8664816c,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1faf8664816c.png,29,0.000110626220703125,35,0.000133514404296875,9,3.4332275390625e-05,1,0.01328277587890625,0.212890625,2,6,2.288818359375e-05,17,6.4849853515625e-05,1,0.0029010772705078125,0.8369140625,2,10,3.814697265625e-05,0,0.0,0,0.00543212890625,0.19091796875,0,0,0.0,9,3.4332275390625e-05,1,0.023040771484375,0.85888671875,3,4,1.52587890625e-05,3
APTOS2019,train,1fb455685328,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1fb455685328.png,29,0.000110626220703125,43,0.000164031982421875,20,7.62939453125e-05,1,0.01314544677734375,0.3193359375,3,15,5.7220458984375e-05,18,6.866455078125e-05,1,0.0029888153076171875,0.85009765625,1,18,6.866455078125e-05,1,3.814697265625e-06,1,0.0054931640625,0.6025390625,1,1,3.814697265625e-06,4,1.52587890625e-05,1,0.02099609375,0.83154296875,2,3,1.1444091796875e-05,4
APTOS2019,train,1fd5d860d4d7,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1fd5d860d4d7.png,2198,0.00838470458984375,2420,0.0092315673828125,252,0.0009613037109375,1,0.01381683349609375,0.42333984375,28,36,0.0001373291015625,1530,0.00583648681640625,1,0.00848388671875,0.99853515625,16,778,0.00296783447265625,635,0.002422332763671875,1,0.00846099853515625,0.998046875,21,134,0.00051116943359375,3,1.1444091796875e-05,1,0.0211639404296875,0.79931640625,2,2,7.62939453125e-06,4
APTOS2019,train,1fddd7c98fd2,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1fddd7c98fd2.png,228,0.0008697509765625,290,0.00110626220703125,69,0.000263214111328125,1,0.0157470703125,0.325927734375,4,43,0.000164031982421875,112,0.00042724609375,1,0.0054931640625,0.99267578125,3,95,0.000362396240234375,8,3.0517578125e-05,1,0.006420135498046875,0.78271484375,3,4,1.52587890625e-05,101,0.000385284423828125,1,0.0249481201171875,0.9560546875,3,85,0.000324249267578125,4
APTOS2019,train,1ffaa51a6245,2,Moderate,D:\retinaguard-ai\data\raw\APTOS2019\train_images\1ffaa51a6245.png,3872,0.0147705078125,4106,0.01566314697265625,251,0.000957489013671875,1,0.01105499267578125,0.336669921875,17,76,0.0002899169921875,868,0.0033111572265625,1,0.0054473876953125,0.99658203125,16,270,0.00102996826171875,2987,0.011394500732421875,1,0.0181427001953125,0.9990234375,81,328,0.001251220703125,0,0.0,0,0.019073486328125,0.73583984375,0,0,0.0,3
APTOS2019,train,200d947f75db,1,Mild,D:\retinaguard-ai\data\raw\APTOS2019\train_images\200d947f75db.png,459,0.001750946044921875,537,0.002048492431640625,93,0.000354766845703125,1,0.0139312744140625,0.3564453125,15,49,0.000186920166015625,201,0.000766754150390625,1,0.003662109375,0.9931640625,4,112,0.00042724609375,4,1.52587890625e-05,1,0.005706787109375,0.7509765625,2,2,7.62939453125e-06,239,0.000911712646484375,1,0.022247314453125,0.97998046875,1,239,0.000911712646484375,4
APTOS2019,train,2017cd92c63d,4,Proliferative DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\2017cd92c63d.png,2064,0.00787353515625,2220,0.0084686279296875,121,0.000461578369140625,1,0.0134124755859375,0.3505859375,16,28,0.0001068115234375,326,0.00124359130859375,1,0.003875732421875,0.9951171875,7,110,0.00041961669921875,638,0.00243377685546875,1,0.00893402099609375,0.99755859375,28,165,0.000629425048828125,1135,0.004329681396484375,1,0.028045654296875,0.97607421875,18,191,0.000728607177734375,4
APTOS2019,train,201f6e10c108,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\201f6e10c108.png,109,0.000415802001953125,117,0.000446319580078125,23,8.7738037109375e-05,1,0.013275146484375,0.288818359375,7,7,2.6702880859375e-05,30,0.00011444091796875,1,0.0030670166015625,0.7861328125,2,27,0.000102996826171875,2,7.62939453125e-06,1,0.005565643310546875,0.68505859375,2,1,3.814697265625e-06,62,0.00023651123046875,1,0.021759033203125,0.92138671875,1,62,0.00023651123046875,4
APTOS2019,train,201f882365d3,0,No DR,D:\retinaguard-ai\data\raw\APTOS2019\train_images\201f882365d3.png,2337,0.008914947509765625,2362,0.00901031494140625,46,0.00017547607421875,1,0.01364898681640625,0.279541015625,10,21,8.0108642578125e-05,108,0.0004119873046875,1,0.003448486328125,0.98974609375,4,91,0.000347137451171875,1128,0.004302978515625,1,0.01140594482421875,0.99853515625,50,146,0.00055694580078125,1080,0.004119873046875,1,0.026275634765625,0.9716796875,3,387,0.001476287841796875,4
