dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
IDRiD,train,IDRiD_047,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_047.jpg,4543,0.017330169677734375,5000,0.019073486328125,480,0.0018310546875,1,0.01552581787109375,0.360107421875,37,75,0.000286102294921875,1165,0.004444122314453125,1,0.007221221923828125,0.99755859375,18,385,0.001468658447265625,1973,0.007526397705078125,1,0.01506805419921875,0.998046875,70,197,0.000751495361328125,1382,0.00527191162109375,1,0.0305938720703125,0.97998046875,12,662,0.00252532958984375,4
IDRiD,train,IDRiD_048,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_048.jpg,4014,0.01531219482421875,4215,0.016078948974609375,215,0.000820159912109375,1,0.01493072509765625,0.35009765625,25,28,0.0001068115234375,787,0.003002166748046875,1,0.005855560302734375,0.998046875,9,199,0.000759124755859375,2175,0.008296966552734375,1,0.01540374755859375,0.99853515625,62,230,0.00087738037109375,1038,0.00395965576171875,1,0.0277862548828125,0.98095703125,4,355,0.001354217529296875,4
IDRiD,train,IDRiD_049,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_049.jpg,3118,0.01189422607421875,3591,0.013698577880859375,504,0.001922607421875,1,0.0149383544921875,0.439453125,40,42,0.00016021728515625,1517,0.005786895751953125,1,0.0084991455078125,0.99560546875,27,220,0.0008392333984375,1570,0.00598907470703125,1,0.01244354248046875,0.9990234375,42,329,0.001255035400390625,0,0.0,0,0.022369384765625,0.421875,0,0,0.0,3
IDRiD,train,IDRiD_050,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_050.jpg,4865,0.018558502197265625,5055,0.019283294677734375,208,0.00079345703125,1,0.0144500732421875,0.3974609375,16,27,0.000102996826171875,629,0.002399444580078125,1,0.00531005859375,0.99560546875,12,182,0.00069427490234375,4218,0.01609039306640625,1,0.0240325927734375,0.99853515625,97,418,0.00159454345703125,0,0.0,0,0.02325439453125,0.56787109375,0,0,0.0,3
IDRiD,train,IDRiD_051,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_051.jpg,512,0.001953125,528,0.00201416015625,26,9.918212890625e-05,1,0.01432037353515625,0.26611328125,3,12,4.57763671875e-05,21,8.0108642578125e-05,1,0.0031032562255859375,0.818359375,2,11,4.1961669921875e-05,305,0.001163482666015625,1,0.007110595703125,0.99853515625,13,63,0.000240325927734375,176,0.00067138671875,1,0.022552490234375,0.97265625,1,176,0.00067138671875,4
IDRiD,train,IDRiD_052,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_052.jpg,421,0.001605987548828125,554,0.00211334228515625,141,0.000537872314453125,1,0.014617919921875,0.339111328125,11,21,8.0108642578125e-05,413,0.001575469970703125,1,0.004566192626953125,0.998046875,9,82,0.00031280517578125,0,0.0,0,0.005725860595703125,0.140869140625,0,0,0.0,0,0.0,0,0.0216064453125,0.312744140625,0,0,0.0,2
IDRiD,train,IDRiD_053,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_053.jpg,7240,0.027618408203125,7875,0.030040740966796875,691,0.002635955810546875,1,0.0157470703125,0.4345703125,64,46,0.00017547607421875,2594,0.00989532470703125,1,0.0124053955078125,0.998046875,28,591,0.002254486083984375,3327,0.012691497802734375,1,0.0203399658203125,0.9990234375,72,543,0.002071380615234375,1263,0.004817962646484375,1,0.02886962890625,0.978515625,6,472,0.001800537109375,4
IDRiD,train,IDRiD_054,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_054.jpg,4296,0.016387939453125,5126,0.01955413818359375,876,0.0033416748046875,1,0.0160980224609375,0.41796875,69,54,0.00020599365234375,3471,0.013240814208984375,1,0.0155487060546875,0.9970703125,36,401,0.001529693603515625,744,0.002838134765625,1,0.00936126708984375,0.998046875,19,151,0.000576019287109375,35,0.000133514404296875,1,0.0230560302734375,0.93212890625,1,35,0.000133514404296875,4
IDRiD,train,IDRiD_055,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_055.jpg,8876,0.0338592529296875,9524,0.0363311767578125,683,0.002605438232421875,1,0.0157928466796875,0.37158203125,74,39,0.000148773193359375,4164,0.0158843994140625,1,0.018218994140625,0.9970703125,35,594,0.00226593017578125,4677,0.017841339111328125,1,0.025238037109375,0.99755859375,68,1160,0.004425048828125,0,0.0,0,0.0230865478515625,0.425537109375,0,0,0.0,3
IDRiD,train,IDRiD_056,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_056.jpg,2265,0.008640289306640625,2415,0.009212493896484375,160,0.0006103515625,1,0.0146026611328125,0.286865234375,10,60,0.0002288818359375,402,0.00153350830078125,1,0.004520416259765625,0.98974609375,6,186,0.00070953369140625,1853,0.007068634033203125,1,0.01335906982421875,0.99755859375,32,376,0.001434326171875,0,0.0,0,0.022613525390625,0.720703125,0,0,0.0,3
IDRiD,train,IDRiD_057,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_057.jpg,2245,0.008563995361328125,2487,0.009487152099609375,265,0.001010894775390625,1,0.01468658447265625,0.436279296875,22,31,0.000118255615234375,774,0.00295257568359375,1,0.005832672119140625,0.99755859375,12,302,0.00115203857421875,1345,0.005130767822265625,1,0.01197052001953125,0.9990234375,52,262,0.00099945068359375,103,0.000392913818359375,1,0.0232696533203125,0.93994140625,2,102,0.00038909912109375,4
IDRiD,train,IDRiD_058,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_058.jpg,2271,0.008663177490234375,2422,0.00923919677734375,169,0.000644683837890625,1,0.01453399658203125,0.435302734375,16,26,9.918212890625e-05,418,0.00159454345703125,1,0.004650115966796875,0.99658203125,12,95,0.000362396240234375,1835,0.006999969482421875,1,0.013671875,0.99951171875,51,304,0.00115966796875,0,0.0,0,0.0228271484375,0.56396484375,0,0,0.0,3
IDRiD,train,IDRiD_059,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_059.jpg,2548,0.0097198486328125,2799,0.010677337646484375,219,0.000835418701171875,1,0.0147247314453125,0.348876953125,19,24,9.1552734375e-05,558,0.00212860107421875,1,0.005096435546875,0.99365234375,17,147,0.000560760498046875,1899,0.007244110107421875,1,0.01366424560546875,0.99755859375,31,654,0.00249481201171875,123,0.000469207763671875,1,0.023193359375,0.98095703125,2,121,0.000461578369140625,4
IDRiD,train,IDRiD_060,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_060.jpg,367,0.001399993896484375,387,0.001476287841796875,28,0.0001068115234375,1,0.0142974853515625,0.381103515625,5,15,5.7220458984375e-05,27,0.000102996826171875,1,0.0030612945556640625,0.9404296875,2,17,6.4849853515625e-05,152,0.000579833984375,1,0.006748199462890625,0.9970703125,12,33,0.000125885009765625,180,0.0006866455078125,1,0.02313232421875,0.97802734375,1,180,0.0006866455078125,4
IDRiD,train,IDRiD_061,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_061.jpg,705,0.002689361572265625,773,0.002948760986328125,73,0.000278472900390625,1,0.01438140869140625,0.333984375,7,21,8.0108642578125e-05,598,0.00228118896484375,1,0.005153656005859375,0.99658203125,4,524,0.0019989013671875,102,0.00038909912109375,1,0.006206512451171875,0.99658203125,3,45,0.000171661376953125,0,0.0,0,0.0221405029296875,0.439208984375,0,0,0.0,3
IDRiD,train,IDRiD_062,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_062.jpg,3241,0.012363433837890625,3656,0.013946533203125,431,0.001644134521484375,1,0.01519012451171875,0.398193359375,41,30,0.00011444091796875,1990,0.00759124755859375,1,0.010223388671875,0.99755859375,22,844,0.0032196044921875,1212,0.0046234130859375,1,0.01169586181640625,0.998046875,61,77,0.000293731689453125,23,8.7738037109375e-05,1,0.0234527587890625,0.85205078125,1,23,8.7738037109375e-05,4
IDRiD,train,IDRiD_063,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_063.jpg,928,0.0035400390625,1044,0.0039825439453125,120,0.000457763671875,1,0.014373779296875,0.419677734375,13,21,8.0108642578125e-05,340,0.0012969970703125,1,0.004222869873046875,0.99609375,7,123,0.000469207763671875,515,0.001964569091796875,1,0.00814056396484375,0.99755859375,25,65,0.000247955322265625,69,0.000263214111328125,1,0.023101806640625,0.939453125,6,42,0.00016021728515625,4
IDRiD,train,IDRiD_064,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_064.jpg,3185,0.012149810791015625,3408,0.01300048828125,246,0.00093841552734375,1,0.01502227783203125,0.33642578125,19,47,0.000179290771484375,1535,0.005855560302734375,1,0.0086517333984375,0.998046875,6,916,0.0034942626953125,836,0.0031890869140625,1,0.0097503662109375,0.99755859375,24,194,0.00074005126953125,791,0.003017425537109375,1,0.025238037109375,0.9833984375,1,791,0.003017425537109375,4
IDRiD,train,IDRiD_065,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_065.jpg,1470,0.00560760498046875,1689,0.006443023681640625,229,0.000873565673828125,1,0.014862060546875,0.384765625,19,55,0.000209808349609375,1150,0.00438690185546875,1,0.007198333740234375,0.99658203125,12,721,0.002750396728515625,254,0.00096893310546875,1,0.006977081298828125,0.99658203125,7,103,0.000392913818359375,56,0.000213623046875,1,0.0223846435546875,0.9384765625,2,38,0.00014495849609375,4
IDRiD,train,IDRiD_066,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_066.jpg,7542,0.02877044677734375,7751,0.029567718505859375,231,0.000881195068359375,1,0.014373779296875,0.414306640625,19,43,0.000164031982421875,869,0.003314971923828125,1,0.006221771240234375,0.99755859375,16,164,0.0006256103515625,6478,0.02471160888671875,1,0.03277587890625,0.9990234375,113,1212,0.0046234130859375,173,0.000659942626953125,1,0.02471923828125,0.96142578125,1,173,0.000659942626953125,4
IDRiD,train,IDRiD_067,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_067.jpg,6117,0.023334503173828125,6873,0.026218414306640625,808,0.003082275390625,1,0.01715087890625,0.3291015625,87,113,0.000431060791015625,5337,0.020359039306640625,1,0.0220489501953125,0.99609375,24,2382,0.00908660888671875,53,0.000202178955078125,1,0.00646209716796875,0.96923828125,1,53,0.000202178955078125,675,0.002574920654296875,1,0.0274810791015625,0.9814453125,6,338,0.00128936767578125,4
IDRiD,train,IDRiD_068,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_068.jpg,338,0.00128936767578125,438,0.00167083740234375,110,0.00041961669921875,1,0.01425933837890625,0.34912109375,12,20,7.62939453125e-05,268,0.0010223388671875,1,0.003917694091796875,0.99365234375,8,154,0.00058746337890625,60,0.0002288818359375,1,0.005893707275390625,0.99609375,3,31,0.000118255615234375,0,0.0,0,0.0218048095703125,0.375732421875,0,0,0.0,3
IDRiD,train,IDRiD_069,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_069.jpg,3916,0.0149383544921875,3986,0.01520538330078125,79,0.000301361083984375,1,0.01433563232421875,0.312255859375,7,22,8.392333984375e-05,193,0.000736236572265625,1,0.00380706787109375,0.9931640625,6,87,0.000331878662109375,3713,0.014163970947265625,1,0.021484375,0.9990234375,77,343,0.001308441162109375,1,3.814697265625e-06,1,0.0241241455078125,0.78515625,1,1,3.814697265625e-06,4
IDRiD,train,IDRiD_070,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_070.jpg,1645,0.006275177001953125,1889,0.007205963134765625,245,0.000934600830078125,1,0.01462554931640625,0.300048828125,19,53,0.000202178955078125,1250,0.00476837158203125,1,0.007427215576171875,0.99755859375,4,582,0.00222015380859375,46,0.00017547607421875,1,0.006084442138671875,0.947265625,4,29,0.000110626220703125,348,0.0013275146484375,1,0.0237274169921875,0.98388671875,3,324,0.0012359619140625,4
IDRiD,train,IDRiD_071,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_071.jpg,1083,0.004131317138671875,1129,0.004306793212890625,44,0.0001678466796875,1,0.01409912109375,0.24169921875,4,21,8.0108642578125e-05,110,0.00041961669921875,1,0.003391265869140625,0.98583984375,3,70,0.00026702880859375,960,0.003662109375,1,0.009857177734375,0.99853515625,30,153,0.000583648681640625,15,5.7220458984375e-05,1,0.0225982666015625,0.82763671875,3,8,3.0517578125e-05,4
IDRiD,train,IDRiD_072,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_072.jpg,3035,0.011577606201171875,3198,0.01219940185546875,173,0.000659942626953125,1,0.01467132568359375,0.407470703125,24,19,7.2479248046875e-05,1176,0.004486083984375,1,0.007373809814453125,0.99609375,6,1032,0.003936767578125,1707,0.006511688232421875,1,0.01314544677734375,0.99951171875,46,588,0.0022430419921875,142,0.00054168701171875,1,0.023406982421875,0.95458984375,2,141,0.000537872314453125,4
IDRiD,train,IDRiD_073,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_073.jpg,1211,0.004619598388671875,1252,0.0047760009765625,51,0.000194549560546875,1,0.01424407958984375,0.38037109375,4,22,8.392333984375e-05,79,0.000301361083984375,1,0.0032711029052734375,0.99462890625,3,55,0.000209808349609375,1122,0.00428009033203125,1,0.01067352294921875,0.99853515625,25,350,0.00133514404296875,0,0.0,0,0.0224456787109375,0.5458984375,0,0,0.0,3
IDRiD,train,IDRiD_074,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_074.jpg,1458,0.00556182861328125,1529,0.005832672119140625,83,0.000316619873046875,1,0.0142822265625,0.317138671875,6,32,0.0001220703125,152,0.000579833984375,1,0.0035648345947265625,0.99169921875,5,81,0.000308990478515625,1294,0.00493621826171875,1,0.01140594482421875,0.99951171875,38,257,0.000980377197265625,0,0.0,0,0.022125244140625,0.6494140625,0,0,0.0,3
IDRiD,train,IDRiD_075,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_075.jpg,2835,0.010814666748046875,3181,0.012134552001953125,302,0.00115203857421875,1,0.01503753662109375,0.354736328125,30,44,0.0001678466796875,874,0.00333404541015625,1,0.0062255859375,0.99560546875,11,283,0.001079559326171875,1292,0.0049285888671875,1,0.0118255615234375,0.9990234375,43,201,0.000766754150390625,713,0.002719879150390625,1,0.025909423828125,0.97900390625,6,437,0.001667022705078125,4
IDRiD,train,IDRiD_076,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_076.jpg,2641,0.010074615478515625,2903,0.011074066162109375,280,0.001068115234375,1,0.01511383056640625,0.394287109375,35,48,0.00018310546875,742,0.00283050537109375,1,0.005687713623046875,0.99609375,13,133,0.000507354736328125,646,0.00246429443359375,1,0.0091094970703125,0.9990234375,24,113,0.000431060791015625,1235,0.004711151123046875,1,0.0279083251953125,0.9814453125,6,578,0.00220489501953125,4
IDRiD,train,IDRiD_077,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_077.jpg,6771,0.025829315185546875,6924,0.0264129638671875,164,0.0006256103515625,1,0.01474761962890625,0.39404296875,11,23,8.7738037109375e-05,603,0.002300262451171875,1,0.0052947998046875,0.99755859375,8,152,0.000579833984375,6152,0.023468017578125,1,0.034271240234375,0.99853515625,134,1025,0.003910064697265625,5,1.9073486328125e-05,1,0.0259552001953125,0.78564453125,3,2,7.62939453125e-06,4
IDRiD,train,IDRiD_078,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_078.jpg,8847,0.033748626708984375,9217,0.035160064697265625,389,0.001483917236328125,1,0.01517486572265625,0.4638671875,43,37,0.000141143798828125,1318,0.00502777099609375,1,0.007785797119140625,0.99658203125,16,266,0.00101470947265625,6609,0.025211334228515625,1,0.034759521484375,0.99853515625,145,1053,0.004016876220703125,901,0.003437042236328125,1,0.02978515625,0.98193359375,6,373,0.001422882080078125,4
IDRiD,train,IDRiD_079,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_079.jpg,294,0.00112152099609375,370,0.00141143798828125,85,0.000324249267578125,1,0.0142974853515625,0.30224609375,7,23,8.7738037109375e-05,283,0.001079559326171875,1,0.0040130615234375,0.99267578125,5,107,0.000408172607421875,2,7.62939453125e-06,1,0.005809783935546875,0.72412109375,1,2,7.62939453125e-06,0,0.0,0,0.0217742919921875,0.315185546875,0,0,0.0,3
IDRiD,train,IDRiD_080,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_080.jpg,364,0.0013885498046875,433,0.001651763916015625,76,0.0002899169921875,1,0.01416778564453125,0.36376953125,6,20,7.62939453125e-05,235,0.000896453857421875,1,0.0038547515869140625,0.99462890625,6,110,0.00041961669921875,122,0.00046539306640625,1,0.006290435791015625,0.99755859375,5,59,0.000225067138671875,0,0.0,0,0.0216064453125,0.517578125,0,0,0.0,3
IDRiD,train,IDRiD_081,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_081.jpg,1085,0.004138946533203125,1338,0.00510406494140625,262,0.00099945068359375,1,0.015533447265625,0.34375,24,43,0.000164031982421875,1076,0.0041046142578125,1,0.0071563720703125,0.99267578125,13,298,0.00113677978515625,0,0.0,0,0.005863189697265625,0.140625,0,0,0.0,0,0.0,0,0.0242462158203125,0.460693359375,0,0,0.0,2
IDRiD,train,IDRiD_082,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_082.jpg,358,0.00136566162109375,409,0.001560211181640625,59,0.000225067138671875,1,0.01435089111328125,0.25,7,22,8.392333984375e-05,242,0.00092315673828125,1,0.00391387939453125,0.99755859375,4,95,0.000362396240234375,108,0.0004119873046875,1,0.006206512451171875,0.998046875,3,53,0.000202178955078125,0,0.0,0,0.0219268798828125,0.392333984375,0,0,0.0,3
IDRiD,train,IDRiD_083,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_083.jpg,6904,0.026336669921875,7108,0.0271148681640625,219,0.000835418701171875,1,0.01435089111328125,0.3916015625,15,39,0.000148773193359375,475,0.001811981201171875,1,0.00479888916015625,0.99755859375,12,102,0.00038909912109375,6411,0.024456024169921875,1,0.032470703125,0.99951171875,97,508,0.0019378662109375,3,1.1444091796875e-05,1,0.0234832763671875,0.81494140625,2,2,7.62939453125e-06,4
